Title,Authors,Year,Cited By,Dataset,Abstract,DOI,Journal,URL,Mentions_Accuracy,Mentions_F1,Mentions_Precision,Mentions_Recall,Mentions_Auc,Mentions_Roc,Mentions_Sensitivity,Mentions_Specificity,Mentions_Confusion_matrix,Mentions_Loss_function,Mentions_Cross-entropy,Mentions_Mean_squared_error,Mentions_Overfitting,Mentions_Underfitting,Mentions_Cross-validation,Mentions_Training_time,Mentions_Inference_time,Mentions_Statistical_significance,Mentions_P-value,Mentions_T-test,Mentions_Anova,Mentions_Correlation,Mentions_Regression,Mentions_Baseline_comparison,Mentions_Mae,Mentions_Rmse,Mentions_Bias
Going deeper in facial expression recognition using deep neural networks,"['A Mollahosseini', 'D Chan']",2016,1245,MMI Facial Expression neural network,"We evaluate the proposed method on well-known publicly available facial expression  databases: CMU MultiPIE [15], MMI [36], Denver Intensity of Spontaneous Facial Actions (DISFA) [",No DOI,2016 IEEE Winter …,https://arxiv.org/abs/1511.04110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spatio-temporal facial expression recognition using convolutional neural networks and conditional random fields,"['B Hasani', 'MH Mahoor']",2017,116,MMI Facial Expression neural network,"a network for the task of facial expression recognition in videos. The first part of our network  is a Deep Neural Network  are used to evaluate the network: CK+, MMI, and FERA. We show",No DOI,… Conference on Automatic Face & …,https://ieeexplore.ieee.org/document/7961822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition using enhanced deep 3D convolutional neural networks,"['B Hasani', 'MH Mahoor']",2017,337,MMI Facial Expression neural network,"facial expressions in a sequence (Figure 1). We evaluate our proposed method using four  well-known facial expression databases (CK+, MMI in recognition of facial expressions in cross",No DOI,… of the IEEE conference on computer …,https://arxiv.org/abs/1705.07871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Identity-aware convolutional neural network for facial expression recognition,"['Z Meng', 'P Liu', 'J Cai', 'S Han']",2017,368,MMI Facial Expression neural network,"of a neuron with probability of 0.6. In Eq. 8, λ2 is set to 5 for CK+/SFEW and 2 for MMI, while   Labeled subject IDs are provided in the CK+ and MMI databases and we manually labeled",No DOI,… on Automatic Face & …,https://ieeexplore.ieee.org/document/7961791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Supervised committee of convolutional neural networks in automated facial expression analysis,"['G Pons', 'D Masip']",2017,119,MMI Facial Expression neural network,"we describe this configuration as MMI+FER. Thus,  Neural Network was trained to decide  the best class. In comparison to non-linear strategies, such as SVM or simple Neural Networks",No DOI,IEEE Transactions on Affective Computing,https://www.computer.org/csdl/journal/ta/2018/03/08039231/13rRUx0xPgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Automatic facial expression recognition system using deep network-based data fusion,"['A Majumder', 'L Behera']",2016,192,MMI Facial Expression neural network,vector dimensions for facial expressions recognition. SOM has  and a convolutional neural  network to recognize face. Some  For CK+ and MMI DBs we tested with one more hidden layer,No DOI,IEEE transactions on …,https://ieeexplore.ieee.org/document/7747479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dexpression: Deep convolutional neural network for expression recognition,"['P Burkert', 'F Trier', 'MZ Afzal', 'A Dengel']",2015,192,MMI Facial Expression neural network,"a convolutional neural network (CNN) architecture for facial expression recognition.  for  MMI, therefore performing better than the state of the art using CNNs. Automatic facial expression",No DOI,arXiv preprint arXiv …,https://arxiv.org/abs/1509.05371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Going deeper in facial expression recognition using deep neural networks,"['A Mollahosseini', 'D Chan']",2016,1245,MMI Facial Expression neural network,"We evaluate the proposed method on well-known publicly available facial expression  databases: CMU MultiPIE [15], MMI [36], Denver Intensity of Spontaneous Facial Actions (DISFA) [",No DOI,2016 IEEE Winter …,https://arxiv.org/abs/1511.04110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spatio-temporal facial expression recognition using convolutional neural networks and conditional random fields,"['B Hasani', 'MH Mahoor']",2017,116,MMI Facial Expression neural network,"a network for the task of facial expression recognition in videos. The first part of our network  is a Deep Neural Network  are used to evaluate the network: CK+, MMI, and FERA. We show",No DOI,… Conference on Automatic Face & …,https://ieeexplore.ieee.org/document/7961822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition using enhanced deep 3D convolutional neural networks,"['B Hasani', 'MH Mahoor']",2017,337,MMI Facial Expression neural network,"facial expressions in a sequence (Figure 1). We evaluate our proposed method using four  well-known facial expression databases (CK+, MMI in recognition of facial expressions in cross",No DOI,… of the IEEE conference on computer …,https://arxiv.org/abs/1705.07871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Identity-aware convolutional neural network for facial expression recognition,"['Z Meng', 'P Liu', 'J Cai', 'S Han']",2017,368,MMI Facial Expression neural network,"of a neuron with probability of 0.6. In Eq. 8, λ2 is set to 5 for CK+/SFEW and 2 for MMI, while   Labeled subject IDs are provided in the CK+ and MMI databases and we manually labeled",No DOI,… on Automatic Face & …,https://ieeexplore.ieee.org/document/7961791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Supervised committee of convolutional neural networks in automated facial expression analysis,"['G Pons', 'D Masip']",2017,119,MMI Facial Expression neural network,"we describe this configuration as MMI+FER. Thus,  Neural Network was trained to decide  the best class. In comparison to non-linear strategies, such as SVM or simple Neural Networks",No DOI,IEEE Transactions on Affective Computing,https://www.computer.org/csdl/journal/ta/2018/03/08039231/13rRUx0xPgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Automatic facial expression recognition system using deep network-based data fusion,"['A Majumder', 'L Behera']",2016,192,MMI Facial Expression neural network,vector dimensions for facial expressions recognition. SOM has  and a convolutional neural  network to recognize face. Some  For CK+ and MMI DBs we tested with one more hidden layer,No DOI,IEEE transactions on …,https://ieeexplore.ieee.org/document/7747479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deep joint spatiotemporal network (DJSTN) for efficient facial expression recognition,"['D Jeong', 'BG Kim', 'SY Dong']",2020,105,MMI Facial Expression neural network,"facial expression recognition based on the deep appearance and geometric neural networks  Induced disgust, happiness and surprise: An addition to the mmi facial expression database",No DOI,Sensors,https://www.mdpi.com/1424-8220/20/7/1936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dexpression: Deep convolutional neural network for expression recognition,"['P Burkert', 'F Trier', 'MZ Afzal', 'A Dengel']",2015,192,MMI Facial Expression neural network,"a convolutional neural network (CNN) architecture for facial expression recognition.  for  MMI, therefore performing better than the state of the art using CNNs. Automatic facial expression",No DOI,arXiv preprint arXiv …,https://arxiv.org/abs/1509.05371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Going deeper in facial expression recognition using deep neural networks,"['A Mollahosseini', 'D Chan']",2016,1245,MMI Facial Expression neural network,"We evaluate the proposed method on well-known publicly available facial expression  databases: CMU MultiPIE [15], MMI [36], Denver Intensity of Spontaneous Facial Actions (DISFA) [",No DOI,2016 IEEE Winter …,https://arxiv.org/abs/1511.04110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spatio-temporal facial expression recognition using convolutional neural networks and conditional random fields,"['B Hasani', 'MH Mahoor']",2017,116,MMI Facial Expression neural network,"a network for the task of facial expression recognition in videos. The first part of our network  is a Deep Neural Network  are used to evaluate the network: CK+, MMI, and FERA. We show",No DOI,… Conference on Automatic Face & …,https://ieeexplore.ieee.org/document/7961822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition using enhanced deep 3D convolutional neural networks,"['B Hasani', 'MH Mahoor']",2017,337,MMI Facial Expression neural network,"facial expressions in a sequence (Figure 1). We evaluate our proposed method using four  well-known facial expression databases (CK+, MMI in recognition of facial expressions in cross",No DOI,… of the IEEE conference on computer …,https://arxiv.org/abs/1705.07871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Identity-aware convolutional neural network for facial expression recognition,"['Z Meng', 'P Liu', 'J Cai', 'S Han']",2017,368,MMI Facial Expression neural network,"of a neuron with probability of 0.6. In Eq. 8, λ2 is set to 5 for CK+/SFEW and 2 for MMI, while   Labeled subject IDs are provided in the CK+ and MMI databases and we manually labeled",No DOI,… on Automatic Face & …,https://ieeexplore.ieee.org/document/7961791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Supervised committee of convolutional neural networks in automated facial expression analysis,"['G Pons', 'D Masip']",2017,119,MMI Facial Expression neural network,"we describe this configuration as MMI+FER. Thus,  Neural Network was trained to decide  the best class. In comparison to non-linear strategies, such as SVM or simple Neural Networks",No DOI,IEEE Transactions on Affective Computing,https://www.computer.org/csdl/journal/ta/2018/03/08039231/13rRUx0xPgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Automatic facial expression recognition system using deep network-based data fusion,"['A Majumder', 'L Behera']",2016,192,MMI Facial Expression neural network,vector dimensions for facial expressions recognition. SOM has  and a convolutional neural  network to recognize face. Some  For CK+ and MMI DBs we tested with one more hidden layer,No DOI,IEEE transactions on …,https://ieeexplore.ieee.org/document/7747479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deep joint spatiotemporal network (DJSTN) for efficient facial expression recognition,"['D Jeong', 'BG Kim', 'SY Dong']",2020,105,MMI Facial Expression neural network,"facial expression recognition based on the deep appearance and geometric neural networks  Induced disgust, happiness and surprise: An addition to the mmi facial expression database",No DOI,Sensors,https://www.mdpi.com/1424-8220/20/7/1936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Joint fine-tuning in deep neural networks for facial expression recognition,"['H Jung', 'S Lee', 'J Yim', 'S Park', 'J Kim']",2015,933,MMI Facial Expression neural network,We designed our network with a moderate depth and a moderate number of parameters   facial expression recognition database is too small— there are only 205 sequences in the MMI,No DOI,Proceedings of the IEEE …,https://ieeexplore.ieee.org/document/7410698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dexpression: Deep convolutional neural network for expression recognition,"['P Burkert', 'F Trier', 'MZ Afzal', 'A Dengel']",2015,192,MMI Facial Expression neural network,"a convolutional neural network (CNN) architecture for facial expression recognition.  for  MMI, therefore performing better than the state of the art using CNNs. Automatic facial expression",No DOI,arXiv preprint arXiv …,https://arxiv.org/abs/1509.05371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Going deeper in facial expression recognition using deep neural networks,"['A Mollahosseini', 'D Chan']",2016,1245,MMI Facial Expression neural network,"We evaluate the proposed method on well-known publicly available facial expression  databases: CMU MultiPIE [15], MMI [36], Denver Intensity of Spontaneous Facial Actions (DISFA) [",No DOI,2016 IEEE Winter …,https://arxiv.org/abs/1511.04110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spatio-temporal facial expression recognition using convolutional neural networks and conditional random fields,"['B Hasani', 'MH Mahoor']",2017,116,MMI Facial Expression neural network,"a network for the task of facial expression recognition in videos. The first part of our network  is a Deep Neural Network  are used to evaluate the network: CK+, MMI, and FERA. We show",No DOI,… Conference on Automatic Face & …,https://ieeexplore.ieee.org/document/7961822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition using enhanced deep 3D convolutional neural networks,"['B Hasani', 'MH Mahoor']",2017,337,MMI Facial Expression neural network,"facial expressions in a sequence (Figure 1). We evaluate our proposed method using four  well-known facial expression databases (CK+, MMI in recognition of facial expressions in cross",No DOI,… of the IEEE conference on computer …,https://arxiv.org/abs/1705.07871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Identity-aware convolutional neural network for facial expression recognition,"['Z Meng', 'P Liu', 'J Cai', 'S Han']",2017,368,MMI Facial Expression neural network,"of a neuron with probability of 0.6. In Eq. 8, λ2 is set to 5 for CK+/SFEW and 2 for MMI, while   Labeled subject IDs are provided in the CK+ and MMI databases and we manually labeled",No DOI,… on Automatic Face & …,https://ieeexplore.ieee.org/document/7961791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Supervised committee of convolutional neural networks in automated facial expression analysis,"['G Pons', 'D Masip']",2017,119,MMI Facial Expression neural network,"we describe this configuration as MMI+FER. Thus,  Neural Network was trained to decide  the best class. In comparison to non-linear strategies, such as SVM or simple Neural Networks",No DOI,IEEE Transactions on Affective Computing,https://www.computer.org/csdl/journal/ta/2018/03/08039231/13rRUx0xPgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Automatic facial expression recognition system using deep network-based data fusion,"['A Majumder', 'L Behera']",2016,192,MMI Facial Expression neural network,vector dimensions for facial expressions recognition. SOM has  and a convolutional neural  network to recognize face. Some  For CK+ and MMI DBs we tested with one more hidden layer,No DOI,IEEE transactions on …,https://ieeexplore.ieee.org/document/7747479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deep joint spatiotemporal network (DJSTN) for efficient facial expression recognition,"['D Jeong', 'BG Kim', 'SY Dong']",2020,105,MMI Facial Expression neural network,"facial expression recognition based on the deep appearance and geometric neural networks  Induced disgust, happiness and surprise: An addition to the mmi facial expression database",No DOI,Sensors,https://www.mdpi.com/1424-8220/20/7/1936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Joint fine-tuning in deep neural networks for facial expression recognition,"['H Jung', 'S Lee', 'J Yim', 'S Park', 'J Kim']",2015,933,MMI Facial Expression neural network,We designed our network with a moderate depth and a moderate number of parameters   facial expression recognition database is too small— there are only 205 sequences in the MMI,No DOI,Proceedings of the IEEE …,https://ieeexplore.ieee.org/document/7410698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deep spatial-temporal feature fusion for facial expression recognition in static images,"['N Sun', 'Q Li', 'R Huan', 'J Liu', 'G Han']",2019,116,MMI Facial Expression neural network,neural network that learns and fuses the spatial-temporal features for recognizing facial  expressions in  MMI database holds 2885 videos and over 500 images of 88 subjects displaying,No DOI,Pattern Recognition Letters,https://www.sciencedirect.com/science/article/pii/S0167865517303902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dexpression: Deep convolutional neural network for expression recognition,"['P Burkert', 'F Trier', 'MZ Afzal', 'A Dengel']",2015,192,MMI Facial Expression neural network,"a convolutional neural network (CNN) architecture for facial expression recognition.  for  MMI, therefore performing better than the state of the art using CNNs. Automatic facial expression",No DOI,arXiv preprint arXiv …,https://arxiv.org/abs/1509.05371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Going deeper in facial expression recognition using deep neural networks,"['A Mollahosseini', 'D Chan']",2016,1245,MMI Facial Expression neural network,"We evaluate the proposed method on well-known publicly available facial expression  databases: CMU MultiPIE [15], MMI [36], Denver Intensity of Spontaneous Facial Actions (DISFA) [",No DOI,2016 IEEE Winter …,https://arxiv.org/abs/1511.04110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spatio-temporal facial expression recognition using convolutional neural networks and conditional random fields,"['B Hasani', 'MH Mahoor']",2017,116,MMI Facial Expression neural network,"a network for the task of facial expression recognition in videos. The first part of our network  is a Deep Neural Network  are used to evaluate the network: CK+, MMI, and FERA. We show",No DOI,… Conference on Automatic Face & …,https://ieeexplore.ieee.org/document/7961822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition using enhanced deep 3D convolutional neural networks,"['B Hasani', 'MH Mahoor']",2017,337,MMI Facial Expression neural network,"facial expressions in a sequence (Figure 1). We evaluate our proposed method using four  well-known facial expression databases (CK+, MMI in recognition of facial expressions in cross",No DOI,… of the IEEE conference on computer …,https://arxiv.org/abs/1705.07871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Identity-aware convolutional neural network for facial expression recognition,"['Z Meng', 'P Liu', 'J Cai', 'S Han']",2017,368,MMI Facial Expression neural network,"of a neuron with probability of 0.6. In Eq. 8, λ2 is set to 5 for CK+/SFEW and 2 for MMI, while   Labeled subject IDs are provided in the CK+ and MMI databases and we manually labeled",No DOI,… on Automatic Face & …,https://ieeexplore.ieee.org/document/7961791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Supervised committee of convolutional neural networks in automated facial expression analysis,"['G Pons', 'D Masip']",2017,119,MMI Facial Expression neural network,"we describe this configuration as MMI+FER. Thus,  Neural Network was trained to decide  the best class. In comparison to non-linear strategies, such as SVM or simple Neural Networks",No DOI,IEEE Transactions on Affective Computing,https://www.computer.org/csdl/journal/ta/2018/03/08039231/13rRUx0xPgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Automatic facial expression recognition system using deep network-based data fusion,"['A Majumder', 'L Behera']",2016,192,MMI Facial Expression neural network,vector dimensions for facial expressions recognition. SOM has  and a convolutional neural  network to recognize face. Some  For CK+ and MMI DBs we tested with one more hidden layer,No DOI,IEEE transactions on …,https://ieeexplore.ieee.org/document/7747479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deep joint spatiotemporal network (DJSTN) for efficient facial expression recognition,"['D Jeong', 'BG Kim', 'SY Dong']",2020,105,MMI Facial Expression neural network,"facial expression recognition based on the deep appearance and geometric neural networks  Induced disgust, happiness and surprise: An addition to the mmi facial expression database",No DOI,Sensors,https://www.mdpi.com/1424-8220/20/7/1936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Joint fine-tuning in deep neural networks for facial expression recognition,"['H Jung', 'S Lee', 'J Yim', 'S Park', 'J Kim']",2015,933,MMI Facial Expression neural network,We designed our network with a moderate depth and a moderate number of parameters   facial expression recognition database is too small— there are only 205 sequences in the MMI,No DOI,Proceedings of the IEEE …,https://ieeexplore.ieee.org/document/7410698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deep spatial-temporal feature fusion for facial expression recognition in static images,"['N Sun', 'Q Li', 'R Huan', 'J Liu', 'G Han']",2019,116,MMI Facial Expression neural network,neural network that learns and fuses the spatial-temporal features for recognizing facial  expressions in  MMI database holds 2885 videos and over 500 images of 88 subjects displaying,No DOI,Pattern Recognition Letters,https://www.sciencedirect.com/science/article/pii/S0167865517303902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Au-inspired deep networks for facial expression feature learning,"['M Liu', 'S Li', 'S Shan', 'X Chen']",2015,265,MMI Facial Expression neural network,"-networks for higher-level representations. Experiments on three expression databases CK+,  MMI and  A Multi-Layer Perceptron (MLP) is a feedforward artificial neural network model",No DOI,Neurocomputing,https://www.sciencedirect.com/science/article/pii/S0925231215001605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dexpression: Deep convolutional neural network for expression recognition,"['P Burkert', 'F Trier', 'MZ Afzal', 'A Dengel']",2015,192,MMI Facial Expression CNN,"convolutional neural network (CNN) architecture for facial expression recognition. The  MMI,  therefore performing better than the state of the art using CNNs. Automatic facial expression",No DOI,arXiv preprint arXiv …,https://arxiv.org/abs/1509.05371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dexpression: Deep convolutional neural network for expression recognition,"['P Burkert', 'F Trier', 'MZ Afzal', 'A Dengel']",2015,192,MMI Facial Expression CNN,"convolutional neural network (CNN) architecture for facial expression recognition. The  MMI,  therefore performing better than the state of the art using CNNs. Automatic facial expression",No DOI,arXiv preprint arXiv …,https://arxiv.org/abs/1509.05371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Supervised committee of convolutional neural networks in automated facial expression analysis,"['G Pons', 'D Masip']",2017,119,MMI Facial Expression CNN,"fully connected output of the CNN. Particularly, we use a CNN to learn the non-linear  relationships  In this experiment we describe this configuration as MMI+FER. Thus, the pre-trained",No DOI,IEEE Transactions on Affective Computing,https://www.computer.org/csdl/journal/ta/2018/03/08039231/13rRUx0xPgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dexpression: Deep convolutional neural network for expression recognition,"['P Burkert', 'F Trier', 'MZ Afzal', 'A Dengel']",2015,192,MMI Facial Expression CNN,"convolutional neural network (CNN) architecture for facial expression recognition. The  MMI,  therefore performing better than the state of the art using CNNs. Automatic facial expression",No DOI,arXiv preprint arXiv …,https://arxiv.org/abs/1509.05371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Supervised committee of convolutional neural networks in automated facial expression analysis,"['G Pons', 'D Masip']",2017,119,MMI Facial Expression CNN,"fully connected output of the CNN. Particularly, we use a CNN to learn the non-linear  relationships  In this experiment we describe this configuration as MMI+FER. Thus, the pre-trained",No DOI,IEEE Transactions on Affective Computing,https://www.computer.org/csdl/journal/ta/2018/03/08039231/13rRUx0xPgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Identity-aware convolutional neural network for facial expression recognition,"['Z Meng', 'P Liu', 'J Cai', 'S Han']",2017,368,MMI Facial Expression CNN,"8, λ2 is set to 5 for CK+/SFEW and 2 for MMI, while other  Labeled subject IDs are provided  in the CK+ and MMI databases  identity-aware CNN to capture both expression-related and",No DOI,… on Automatic Face & …,https://ieeexplore.ieee.org/document/7961791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dexpression: Deep convolutional neural network for expression recognition,"['P Burkert', 'F Trier', 'MZ Afzal', 'A Dengel']",2015,192,MMI Facial Expression CNN,"convolutional neural network (CNN) architecture for facial expression recognition. The  MMI,  therefore performing better than the state of the art using CNNs. Automatic facial expression",No DOI,arXiv preprint arXiv …,https://arxiv.org/abs/1509.05371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Supervised committee of convolutional neural networks in automated facial expression analysis,"['G Pons', 'D Masip']",2017,119,MMI Facial Expression CNN,"fully connected output of the CNN. Particularly, we use a CNN to learn the non-linear  relationships  In this experiment we describe this configuration as MMI+FER. Thus, the pre-trained",No DOI,IEEE Transactions on Affective Computing,https://www.computer.org/csdl/journal/ta/2018/03/08039231/13rRUx0xPgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Identity-aware convolutional neural network for facial expression recognition,"['Z Meng', 'P Liu', 'J Cai', 'S Han']",2017,368,MMI Facial Expression CNN,"8, λ2 is set to 5 for CK+/SFEW and 2 for MMI, while other  Labeled subject IDs are provided  in the CK+ and MMI databases  identity-aware CNN to capture both expression-related and",No DOI,… on Automatic Face & …,https://ieeexplore.ieee.org/document/7961791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Going deeper in facial expression recognition using deep neural networks,"['A Mollahosseini', 'D Chan']",2016,1245,MMI Facial Expression CNN,"our network contains of two traditional CNN modules (a traditional CNN layer consists of a   -known publicly available facial expression databases: CMU MultiPIE [15], MMI [36], Denver",No DOI,2016 IEEE Winter …,https://arxiv.org/abs/1511.04110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dexpression: Deep convolutional neural network for expression recognition,"['P Burkert', 'F Trier', 'MZ Afzal', 'A Dengel']",2015,192,MMI Facial Expression CNN,"convolutional neural network (CNN) architecture for facial expression recognition. The  MMI,  therefore performing better than the state of the art using CNNs. Automatic facial expression",No DOI,arXiv preprint arXiv …,https://arxiv.org/abs/1509.05371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Supervised committee of convolutional neural networks in automated facial expression analysis,"['G Pons', 'D Masip']",2017,119,MMI Facial Expression CNN,"fully connected output of the CNN. Particularly, we use a CNN to learn the non-linear  relationships  In this experiment we describe this configuration as MMI+FER. Thus, the pre-trained",No DOI,IEEE Transactions on Affective Computing,https://www.computer.org/csdl/journal/ta/2018/03/08039231/13rRUx0xPgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Identity-aware convolutional neural network for facial expression recognition,"['Z Meng', 'P Liu', 'J Cai', 'S Han']",2017,368,MMI Facial Expression CNN,"8, λ2 is set to 5 for CK+/SFEW and 2 for MMI, while other  Labeled subject IDs are provided  in the CK+ and MMI databases  identity-aware CNN to capture both expression-related and",No DOI,… on Automatic Face & …,https://ieeexplore.ieee.org/document/7961791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Going deeper in facial expression recognition using deep neural networks,"['A Mollahosseini', 'D Chan']",2016,1245,MMI Facial Expression CNN,"our network contains of two traditional CNN modules (a traditional CNN layer consists of a   -known publicly available facial expression databases: CMU MultiPIE [15], MMI [36], Denver",No DOI,2016 IEEE Winter …,https://arxiv.org/abs/1511.04110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Learning affective video features for facial expression recognition via hybrid deep learning,"['S Zhang', 'X Pan', 'Y Cui', 'X Zhao', 'L Liu']",2019,147,MMI Facial Expression CNN,"target video facial expression datasets from a pretrained CNN model (SVM) is employed for  facial expression classification tasks.  facial expression datasets, ie, BAUM-1s, RML and MMI,",No DOI,IEEE Access,http://ieeexplore.ieee.org/document/8658192/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dexpression: Deep convolutional neural network for expression recognition,"['P Burkert', 'F Trier', 'MZ Afzal', 'A Dengel']",2015,192,MMI Facial Expression CNN,"convolutional neural network (CNN) architecture for facial expression recognition. The  MMI,  therefore performing better than the state of the art using CNNs. Automatic facial expression",No DOI,arXiv preprint arXiv …,https://arxiv.org/abs/1509.05371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
